Date,Time
2022-03-11,05:14:56
2022-03-13,02:05:11
2022-03-13,05:45:29
2022-03-14,12:18:21
2022-03-15,03:47:14
2022-03-16,01:00:11
2022-03-17,08:58:37
2022-03-17,14:43:41
2022-03-18,00:55:38
2022-03-18,06:54:38
2022-03-18,17:38:59
2022-03-21,05:24:18
2022-03-21,13:25:46
2022-03-21,17:51:41
2022-03-22,15:45:51
2022-03-24,06:56:00
2022-03-24,13:31:24
2022-03-26,08:33:56
2022-03-26,11:53:23
2022-03-29,09:27:39
2022-03-29,13:49:51
2022-03-30,05:19:50
2022-03-30,12:16:10
2022-04-03,07:32:07
2022-04-03,10:47:33
2022-04-04,13:43:16
2022-04-05,03:00:52
2022-04-06,10:39:25
2022-04-06,13:48:24
2022-04-09,10:50:26
2022-04-13,14:07:51
2022-04-13,15:41:07
2022-04-15,02:20:51
2022-04-15,15:35:39
2022-04-16,10:23:04
2022-04-17,05:56:07
2022-04-18,00:51:00
2022-04-20,02:27:01
2022-04-20,11:32:25
2022-04-22,01:11:51
2022-04-22,07:15:37
2022-04-22,15:25:33
2022-04-23,03:47:12
2022-04-23,08:41:10
2022-04-24,08:55:25
2022-04-26,02:28:12
2022-04-27,12:02:40
2022-04-29,12:30:42
2022-04-29,13:22:36
2022-04-30,00:13:06
2022-05-03,11:23:57
2022-05-03,15:52:27
2022-05-05,10:50:36
2022-05-09,00:59:11
2022-05-09,05:21:08
2022-05-09,16:56:44
2022-05-10,03:42:53
2022-05-12,14:03:10
2022-05-13,08:04:20
2022-05-17,00:18:28
2022-05-17,06:54:14
2022-05-18,06:52:20
2022-05-19,04:53:02
2022-05-19,12:20:52
2022-05-19,15:31:12
2022-05-20,08:23:50
2022-05-21,03:29:18
2022-05-22,06:25:43
2022-05-24,12:35:42
2022-05-25,00:53:07
2022-05-25,05:53:20
2022-05-25,05:59:18
2022-05-25,07:22:19
2022-05-26,02:29:32
2022-05-27,01:29:11
2022-05-27,17:48:05
2022-05-28,00:35:29
2022-05-29,01:11:50
2022-05-29,06:26:02
2022-05-29,09:00:27
2022-05-31,14:12:37
2022-06-01,09:25:01
2022-06-02,02:37:37
2022-06-02,08:47:08
2022-06-04,00:12:35
2022-06-06,07:41:24
2022-06-07,17:43:31
2022-06-08,09:07:44
2022-06-11,10:17:47
2022-06-12,08:08:45
2022-06-13,04:45:46
2022-06-13,13:31:49
2022-06-14,09:53:56
2022-06-15,10:19:54
2022-06-19,09:04:21
2022-06-20,03:32:32
2022-06-22,03:58:04
2022-06-22,08:54:29
2022-06-26,06:46:47
2022-06-26,10:50:02
2022-06-27,17:48:28
2022-06-28,01:31:02
2022-06-28,04:03:15
2022-06-28,12:48:18
2022-06-29,14:00:13
2022-07-02,06:31:52
2022-07-03,09:31:27
2022-07-03,09:56:41
2022-07-03,11:27:40
2022-07-04,08:00:28
2022-07-04,11:33:08
2022-07-05,09:00:02
2022-07-05,16:38:36
2022-07-07,12:57:27
2022-07-07,14:31:15
2022-07-09,01:33:28
2022-07-10,00:32:12
2022-07-11,16:59:13
2022-07-12,09:18:31
2022-07-23,03:15:52
2022-07-23,08:55:37
2022-07-23,11:09:43
2022-07-24,00:37:42
2022-07-26,15:50:38
2022-07-27,12:37:16
2022-07-27,17:16:18
2022-07-29,07:00:10
2022-07-29,09:07:11
2022-07-31,04:20:54
2022-07-31,11:48:24
2022-08-01,00:03:26
2022-08-01,05:24:18
2022-08-01,08:29:41
2022-08-03,03:30:24
2022-08-04,03:46:10
2022-08-04,13:02:18
2022-08-04,14:19:30
2022-08-05,12:17:07
2022-08-05,15:51:06
2022-08-06,05:40:33
2022-08-07,10:02:28
2022-08-08,22:41:37
2022-08-10,09:17:10
2022-08-11,08:16:23
2022-08-12,10:17:34
2022-08-12,14:44:57
2022-08-13,07:23:12
2022-08-13,09:23:06
2022-08-14,04:23:41
2022-08-17,02:06:18
2022-08-17,15:54:02
2022-08-19,17:03:46
2022-08-20,11:39:18
2022-08-21,03:20:19
2022-08-22,16:26:46
2022-08-23,05:02:22
2022-08-24,04:56:46
2022-08-24,11:21:44
2022-08-25,11:13:20
2022-08-26,12:25:36
2022-08-28,01:17:29
2022-08-28,05:32:39
2022-08-29,01:08:28
2022-08-29,04:38:30
2022-08-29,12:43:44
2022-08-30,04:32:45
2022-08-30,12:59:23
2022-08-30,16:43:40
2022-08-31,06:05:17
2022-09-03,05:41:57
2022-09-04,03:31:55
2022-09-05,11:10:00
2022-09-06,07:49:21
2022-09-06,15:05:38
2022-09-07,12:27:56
2022-09-08,12:14:07
2022-09-09,04:44:41
2022-09-10,09:11:22
2022-09-11,04:47:40
2022-09-11,11:04:11
2022-09-13,12:10:08
2022-09-14,07:23:13
2022-09-14,11:00:02
2022-09-16,06:10:15
2022-09-19,05:56:34
2022-09-19,13:16:45
2022-09-20,04:50:51
2022-09-20,09:43:05
2022-09-20,10:21:51
2022-09-23,02:34:39
2022-09-24,01:08:24
2022-09-24,10:15:14
2022-09-26,03:09:23
2022-09-27,04:43:42
2022-09-27,10:03:13
2022-09-28,15:45:30
2022-09-29,00:48:20
2022-09-30,02:47:31
2022-09-30,12:18:44
2022-10-01,04:37:20
2022-10-02,07:04:27
2022-10-03,03:05:15
2022-10-03,11:46:34
2022-10-06,00:06:56
2022-10-08,06:02:15
2022-10-10,16:02:49
2022-10-11,00:59:22
2022-10-13,07:13:18
2022-10-14,10:32:51
2022-10-15,02:27:39
2022-10-15,03:46:20
2022-10-15,04:14:57
2022-10-16,00:55:15
2022-10-16,03:54:23
2022-10-17,15:47:52
2022-10-19,11:25:05
2022-10-20,02:59:14
2022-10-20,15:47:58
2022-10-21,09:17:10
2022-10-25,12:17:55
2022-10-26,13:37:24
2022-10-26,16:15:38
2022-10-27,05:19:16
2022-10-27,16:48:21
2022-10-28,08:35:37
2022-10-28,11:49:45
2022-10-28,13:47:01
2022-10-29,07:34:03
2022-10-29,09:14:06
2022-11-03,02:30:17
2022-11-03,10:26:30
2022-11-03,15:45:42
2022-11-04,17:14:04
2022-11-05,04:42:38
2022-11-06,09:18:05
2022-11-09,09:19:42
2022-11-11,09:42:42
2022-11-13,03:34:29
2022-11-13,06:42:51
2022-11-14,01:28:10
2022-11-14,13:22:48
2022-11-14,16:39:45
2022-11-16,14:56:14
2022-11-19,08:14:33
2022-11-20,03:45:38
2022-11-20,08:09:38
2022-11-21,05:33:18
2022-11-21,11:41:57
2022-11-22,01:18:32
2022-11-22,15:51:42
2022-11-23,03:19:36
2022-11-23,08:46:50
2022-11-24,05:47:53
2022-11-25,16:53:40
2022-11-25,17:47:39
2022-11-26,04:11:45
2022-11-26,06:41:12
2022-11-27,04:31:53
2022-11-27,09:04:58
2022-11-28,08:41:16
2022-11-29,10:35:04
2022-11-29,13:23:11
2022-11-30,15:29:40
2022-12-01,04:21:56
2022-12-01,07:52:02
2022-12-01,14:38:32
2022-12-02,10:25:04
2022-12-04,00:05:57
2022-12-05,06:00:31
2022-12-05,12:59:20
2022-12-06,04:33:07
2022-12-06,10:19:53
2022-12-09,07:22:32
2022-12-10,06:01:33
2022-12-11,01:48:29
2022-12-15,10:02:38
2022-12-15,12:12:13
2022-12-16,01:00:51
2022-12-18,04:11:57
2022-12-18,06:02:59
2022-12-18,11:34:25
2022-12-19,00:50:03
2022-12-19,08:12:04
2022-12-21,16:22:46
2022-12-22,04:25:27
2022-12-22,08:32:55
2022-12-22,15:39:17
2022-12-23,07:06:17
2022-12-23,08:26:42
2022-12-25,11:07:26
2022-12-26,02:50:09
2022-12-26,11:23:01
2022-12-27,04:52:15
2022-12-28,06:34:30
2023-01-01,02:34:52
2023-01-01,12:26:38
2023-01-01,19:24:42
2023-01-02,09:49:56
2023-01-04,16:17:16
2023-01-05,15:09:17
2023-01-06,01:21:54
2023-01-06,10:14:30
2023-01-08,04:28:07
2023-01-11,06:55:49
2023-01-11,08:17:04
2023-01-11,17:39:35
2023-01-12,01:21:21
2023-01-12,06:08:40
2023-01-12,15:44:41
2023-01-13,02:50:13
2023-01-15,06:50:08
2023-01-17,08:57:26
2023-01-17,09:36:05
2023-01-18,11:56:35
2023-01-18,13:56:42
2023-01-19,11:18:59
2023-01-20,16:22:40
2023-01-22,08:18:07
2023-01-22,10:22:15
2023-01-22,10:46:39
2023-01-23,00:12:03
2023-01-23,11:36:58
2023-01-24,15:50:10
2023-01-25,03:48:50
2023-01-25,13:05:21
2023-01-25,14:47:47
2023-01-26,08:35:11
2023-01-26,13:08:23
2023-01-26,17:25:20
2023-01-27,13:08:51
2023-01-27,13:20:43
2023-01-30,12:54:21
2023-01-31,06:42:47
2023-01-31,13:40:23
2023-02-01,05:51:36
2023-02-01,10:51:39
2023-02-02,12:49:44
2023-02-02,21:56:05
2023-02-03,14:38:47
2023-02-04,03:08:04
2023-02-06,05:53:36
2023-02-06,08:11:18
2023-02-07,01:31:22
2023-02-09,11:10:52
2023-02-09,11:16:41
2023-02-09,12:21:58
2023-02-11,10:32:21
2023-02-15,06:30:51
2023-02-15,09:26:25
2023-02-17,13:43:41
2023-02-18,04:13:49
2023-02-18,05:33:22
2023-02-18,07:59:46
2023-02-19,08:32:05
2023-02-19,09:37:14
2023-02-19,10:54:57
2023-02-22,08:35:09
2023-02-24,06:49:54
2023-02-25,03:55:57
2023-02-25,07:42:09
2023-02-25,08:30:19
2023-02-26,02:11:42
2023-02-26,08:06:25
2023-02-28,00:06:39
2023-02-28,13:00:10
2023-03-03,03:13:10
2023-03-04,00:50:42
2023-03-04,01:50:32
2023-03-07,00:37:05
2023-03-07,03:46:30
2023-03-07,15:23:45
2023-03-07,15:53:37
2023-03-08,04:30:18
2023-03-08,10:13:55
2023-03-09,07:33:27
2023-03-10,02:27:18
2023-03-11,01:38:58
2023-03-11,02:34:14
2023-03-11,07:39:19
2023-03-11,09:24:26
2023-03-13,07:57:16
2023-03-13,13:57:22
2023-03-14,14:07:15
2023-03-16,06:07:00
2023-03-18,01:50:09
2023-03-18,08:38:31
2023-03-21,17:01:48
2023-03-22,11:52:41
2023-03-23,07:19:46
2023-03-23,10:23:32
2023-03-23,13:12:31
2023-03-24,17:01:59
2023-03-27,06:51:37
2023-03-27,14:58:29
2023-03-29,00:14:35
2023-03-29,06:34:20
2023-03-30,02:30:17
2023-03-30,06:02:11
2023-03-30,11:00:19
2023-04-01,06:20:37
2023-04-02,05:39:19
2023-04-02,07:56:23
2023-04-06,00:25:50
2023-04-06,15:18:45
2023-04-07,00:44:42
2023-04-07,01:50:21
2023-04-07,12:04:35
2023-04-07,14:23:59
2023-04-08,01:04:21
2023-04-09,04:25:29
2023-04-10,12:15:45
2023-04-11,07:57:46
2023-04-12,17:23:16
2023-04-13,12:52:40
2023-04-14,02:01:03
2023-04-16,04:01:18
2023-04-17,14:26:22
2023-04-18,17:38:40
2023-04-19,05:21:23
2023-04-19,08:01:24
2023-04-21,05:06:12
2023-04-21,16:30:33
2023-04-22,10:43:37
2023-04-25,16:47:33
2023-04-26,00:41:47
2023-04-27,03:39:45
2023-04-27,05:10:27
2023-04-29,03:28:10
2023-04-29,08:48:56
2023-04-30,05:35:13
2023-04-30,06:15:31
2023-05-01,00:52:49
2023-05-02,06:50:49
2023-05-02,08:06:44
2023-05-02,14:48:37
2023-05-02,14:56:24
2023-05-03,04:50:10
2023-05-04,04:39:36
2023-05-05,12:41:22
2023-05-05,13:17:40
2023-05-06,04:25:40
2023-05-06,10:49:56
2023-05-07,03:07:50
2023-05-09,00:43:15
2023-05-09,04:47:19
2023-05-10,06:43:39
2023-05-11,09:27:45
2023-05-11,16:20:47
2023-05-11,17:14:48
2023-05-12,06:50:49
2023-05-12,15:15:39
2023-05-13,01:48:17
2023-05-13,01:53:32
2023-05-14,02:10:14
2023-05-14,05:15:08
2023-05-14,11:03:06
2023-05-14,11:57:35
2023-05-17,01:48:24
2023-05-18,04:09:42
2023-05-19,09:56:20
2023-05-19,14:22:20
2023-05-21,01:09:34
2023-05-21,01:41:22
2023-05-21,07:36:17
2023-05-22,14:11:53
2023-05-23,02:46:30
2023-05-23,13:23:57
2023-05-25,17:09:53
2023-05-26,00:13:49
2023-05-31,05:31:14
2023-05-31,10:50:42
2023-06-01,00:50:48
2023-06-01,08:02:54
2023-06-01,08:47:43
2023-06-01,15:05:52
2023-06-02,06:41:03
2023-06-02,10:24:14
2023-06-04,08:41:45
2023-06-05,12:35:41
2023-06-06,06:53:03
2023-06-06,09:18:58
2023-06-07,07:52:18
2023-06-07,13:27:04
2023-06-07,14:40:28
2023-06-08,17:34:49
2023-06-10,07:28:24
2023-06-12,02:19:59
2023-06-12,14:46:28
2023-06-13,06:29:48
2023-06-15,03:42:30
2023-06-18,04:55:22
2023-06-18,07:12:43
2023-06-18,08:39:06
2023-06-19,10:34:21
2023-06-20,01:25:49
2023-06-20,06:08:22
2023-06-22,16:32:42
2023-06-23,03:24:42
2023-06-23,11:02:37
2023-06-23,17:32:35
2023-06-24,06:04:28
2023-06-25,00:03:21
2023-06-25,10:42:42
2023-06-26,02:21:11
2023-06-27,13:38:43
2023-06-27,15:48:16
2023-06-27,17:39:32
2023-06-28,00:04:11
2023-06-28,11:01:30
2023-06-28,13:01:19
2023-06-28,14:48:37
2023-06-29,01:05:20
2023-06-29,02:11:08
2023-07-01,04:52:15
2023-07-01,06:47:45
2023-07-01,11:27:42
2023-07-07,01:10:56
2023-07-08,09:30:51
2023-07-09,04:22:47
2023-07-09,04:34:19
2023-07-11,07:04:44
2023-07-12,00:49:59
2023-07-12,09:44:48
2023-07-13,07:15:57
2023-07-13,10:49:12
2023-07-15,02:46:07
2023-07-15,07:29:19
2023-07-18,15:54:37
2023-07-19,10:46:47
2023-07-20,03:52:53
2023-07-20,09:54:14
2023-07-20,16:49:43
2023-07-21,00:06:20
2023-07-21,11:59:42
2023-07-21,14:39:40
2023-07-23,08:55:18
2023-07-25,02:05:22
2023-07-25,02:32:34
2023-07-25,05:14:11
2023-07-26,06:26:22
2023-07-26,07:38:04
2023-07-26,09:47:30
2023-07-26,10:45:12
2023-07-28,01:46:56
2023-07-28,03:08:10
2023-07-29,10:30:18
2023-07-30,05:16:10
2023-07-31,07:13:43
2023-07-31,16:23:11
2023-08-01,08:23:40
2023-08-02,00:36:04
2023-08-05,08:44:59
2023-08-08,10:21:21
2023-08-11,17:15:11
2023-08-12,06:13:02
2023-08-12,10:32:02
2023-08-13,04:11:02
2023-08-14,04:02:31
2023-08-14,11:48:49
2023-08-14,12:18:26
2023-08-17,06:17:33
2023-08-19,02:18:03
2023-08-19,02:21:28
2023-08-20,08:31:31
2023-08-21,05:31:32
2023-08-21,07:53:59
2023-08-21,16:36:17
2023-08-22,16:48:54
2023-08-24,00:58:12
2023-08-24,04:27:12
2023-08-25,14:01:22
2023-08-26,09:36:58
2023-08-27,00:27:44
2023-08-28,03:19:10
2023-08-29,06:32:47
2023-08-29,08:03:36
2023-08-30,04:59:26
2023-08-31,13:47:39
2023-09-01,01:26:23
2023-09-01,02:46:36
2023-09-01,14:41:19
2023-09-01,15:52:50
2023-09-02,00:03:53
2023-09-02,09:20:00
2023-09-03,07:22:51
2023-09-03,09:43:06
2023-09-03,10:45:57
2023-09-05,08:16:01
2023-09-05,11:09:36
2023-09-06,06:02:51
2023-09-06,07:45:55
2023-09-06,09:41:23
2023-09-06,10:44:24
2023-09-07,04:34:29
2023-09-07,13:12:35
2023-09-08,06:44:49
2023-09-09,06:50:28
2023-09-09,09:09:27
2023-09-09,12:55:41
2023-09-10,11:17:59
2023-09-11,12:31:12
2023-09-14,05:37:46
2023-09-15,12:38:54
2023-09-18,08:44:11
2023-09-18,09:37:45
2023-09-21,15:14:15
2023-09-24,06:01:44
2023-09-25,08:08:07
2023-09-27,01:20:44
2023-09-27,04:40:43
2023-09-27,07:07:53
2023-09-27,07:10:27
2023-09-28,15:29:55
2023-09-28,17:36:21
2023-09-30,08:56:50
2023-10-01,06:03:26
2023-10-02,07:30:21
2023-10-03,17:07:58
2023-10-04,14:36:12
2023-10-05,01:16:44
2023-10-05,12:31:18
2023-10-09,03:34:06
2023-10-10,16:59:27
2023-10-11,00:11:26
2023-10-12,04:55:47
2023-10-12,08:04:06
2023-10-13,11:43:09
2023-10-13,12:22:28
2023-10-16,04:07:35
2023-10-16,10:54:11
2023-10-16,11:33:57
2023-10-17,03:34:16
2023-10-17,08:22:27
2023-10-17,13:59:08
2023-10-18,17:12:36
2023-10-19,07:05:20
2023-10-19,13:40:13
2023-10-20,04:03:16
2023-10-21,11:54:45
2023-10-24,14:04:43
2023-10-25,00:52:51
2023-10-26,03:35:26
2023-10-26,17:36:56
2023-10-27,01:31:58
2023-10-28,07:22:34
2023-10-28,11:09:19
2023-10-29,04:42:55
2023-10-31,00:16:33
2023-11-01,09:28:56
2023-11-04,01:02:14
2023-11-07,10:19:01
2023-11-09,02:07:12
2023-11-09,10:59:17
2023-11-11,12:33:32
2023-11-12,08:26:13
2023-11-16,10:22:28
2023-11-18,05:17:59
2023-11-18,11:03:40
2023-11-21,05:18:53
2023-11-22,03:55:00
2023-11-22,04:04:25
2023-11-25,02:15:39
2023-11-25,06:02:43
2023-11-25,07:03:10
2023-11-26,09:22:41
2023-11-27,05:34:38
2023-11-27,16:23:58
2023-11-29,14:11:46
2023-11-30,04:51:09
2023-12-01,15:06:38
2023-12-03,00:55:19
2023-12-03,08:44:56
2023-12-05,03:45:01
2023-12-05,08:19:02
2023-12-08,00:03:57
2023-12-08,05:56:14
2023-12-10,09:15:16
2023-12-11,11:12:29
2023-12-11,13:09:01
2023-12-12,23:46:59
2023-12-13,05:01:04
2023-12-13,06:10:29
2023-12-15,08:41:59
2023-12-15,13:13:51
2023-12-16,04:06:50
2023-12-20,11:40:35
2023-12-20,12:00:02
2023-12-21,09:00:25
2023-12-22,05:53:26
2023-12-24,10:24:39
2023-12-27,03:32:38
2023-12-28,01:17:40
2023-12-28,03:37:51
2023-12-28,14:48:22
2023-12-29,10:11:49
2023-12-30,09:03:38
